Lobesiodes euphorbiana;660336;6;9;1
Lobesia euphorbiana;344540;1;2;0
Cochylis epilinana;324119;7;8;3
Lozotaenia cupidinana;285534;13;14;1
Lozotaenia forsterana;179059;52;57;3
Lozotaeniodes cupressana;362417;3;4;1
Lozotaeniodes formosana;197749;17;19;1
Metendothenia atropunctana;198082;33;39;1
Neocochylis dubitana;979318;69;81;1
Neocochylis hybridella;979321;52;54;1
Cochylis millierana;1139854;1;1;1
Neocochylis molliculana;979342;17;20;3
Neocochylis salebrana;979340;2;4;1
Neocochylis sannitica;979341;3;3;1
Neosphaleroptera nubilana;198092;29;33;1
Notocelia cynosbatella;15225;74;77;4
Notocelia incarnatana;179179;48;50;2
Notocelia mediterranea;1081362;13;17;1
Notocelia roborana;224920;38;44;1
Notocelia rosaecolana;258055;60;66;2
Notocelia tetragonana;258145;13;14;1
Notocelia trimaculana;20707;55;62;1
Notocelia uddmanniana;183470;62;64;1
Obraztsoviana maculosana;379397;8;8;1
Olethreutes arcuella;205676;39;42;1
Olethreutes arcuellus;286534;3;3;1
Olethreutes heinrichana;535717;31;34;2
Olethreutes inquietana;386940;14;19;1
Olethreutes obsoletana;535718;7;10;1
Olethreutes schulziana;100111;35;45;3
Olethreutes stibiana;1138336;1;1;1
Olethreutes subtilana;342744;7;8;1
Olindia schumacherana;197999;20;24;1
Oporopsamma dunaria;981230;0;2;0
Orthotaenia undulana;21625;468;478;3
Oxypteron eremica;775387;0;4;0
Oxypteron schawerdai;1138337;1;1;1
Pammene agnotana;299011;1;4;1
Pammene albuginana;247504;24;33;1
Pammene amygdalana;379440;5;7;1
Pammene argyrana;255602;36;42;3
Pammene aurana;198063;10;17;1
Pammene aurita;197944;23;25;1
Pammene blockiana;800955;4;4;1
Pammene clanculana;286191;6;6;1
Pammene epanthista;892073;5;6;1
Pammene fasciana;198050;44;49;1
Pammene gallicana;198035;13;13;2
Pammene gallicolana;576699;17;17;2
Pammene germmana;255606;9;12;1
Pammene giganteana;343569;25;30;1
Pammene herrichiana;255571;31;32;1
Pammene ignorata;183428;18;18;4
Pammene insulana;286359;5;9;1
Pammene juniperana;560344;2;4;1
Pammene laserpitiana;324147;7;7;1
Pammene luculentana;347282;3;3;1
Pammene luedersiana;286293;6;7;1
Pammene mariana;379434;4;4;1
Pammene obscurana;255603;16;18;1
Pammene ochsenheimeriana;255570;19;21;1
Pammene oxycedrana;379433;7;7;1
Pammene populana;255604;10;11;1
Pammene querceti;379432;0;2;0
Pammene regiana;198038;17;20;1
Pammene rhediella;198057;13;21;1
Pammene spiniana;347275;7;9;1
Pammene splendidulana;347265;19;22;3
Pammene suspectana;286219;11;14;1
Pammene trauniana;255605;5;6;1
Pandemis cerasana;178087;231;235;1
Pandemis chondrillana;469196;3;4;1
Pandemis cinnamomeana;198022;36;42;1
Pandemis corylana;197977;52;62;1
Pandemis dumetana;179110;28;32;2
Pandemis heparana;91889;157;161;4
Pandemis morrisana;760108;1;5;1
Paramesia alhamana;981207;0;3;0
Paramesia gnomana;179106;50;57;2
Pelatea klugiana;324136;5;7;3
Pelochrista agrestana;379438;5;5;2
Pelochrista arabescana;324154;4;4;1
Pelochrista caecimaculana;183438;41;44;1
Pelochrista decolorana;560343;6;10;1
Pelochrista derelicta;660485;176;176;1
Pelochrista duercki;677318;7;7;1
Pelochrista fusculana;1138338;0;5;0
Pelochrista guentheri;737087;5;7;1
Pelochrista hepatariana;258046;9;10;1
Pelochrista huebneriana;286362;9;11;1
Pelochrista infidana;286163;18;21;4
Eucosma lugubrana;985616;4;4;1
Pelochrista mancipiana;379425;1;2;1
Pelochrista medullana;763179;2;2;1
Pelochrista modicana;546208;15;16;1
Pelochrista mollitana;285536;24;28;2
Pelochrista subtiliana;471657;8;8;1
Periclepsis cinctana;254986;11;13;1
Phalonidia affinitana;198000;7;11;1
Phalonidia albipalpana;399886;4;4;2
Phalonidia contractana;258885;32;34;2
Phalonidia curvistrigana;183509;12;12;1
Phalonidia gilvicomana;261750;16;26;2
Phalonidia manniana;224899;45;56;4
Phalonidia udana;406209;26;27;5
Phaneta pauperana;573468;11;12;1
Phiaris astrana;508719;1;1;1
Phiaris bipunctana;179096;35;42;1
Phiaris dissolutana;286108;16;17;2
Phiaris heinrichana;286277;5;8;1
Phiaris helveticana;258118;6;8;1
Phiaris lacunana;183450;2;7;1
Phiaris metallicana;179071;20;23;1
Phiaris micana;179091;26;27;1
Phiaris obsoletana;270732;12;21;1
Phiaris palustrana;179083;49;55;2
Phiaris predotai;774746;0;4;0
Phiaris rivulana;648528;0;1;0
Phiaris schulziana;179072;47;53;1
Phiaris scoriana;471659;4;4;1
Phiaris septentrionana;286197;12;13;1
Phiaris siderana;646701;2;2;1
Phiaris stibiana;324130;9;9;1
Phiaris turfosana;183458;10;11;1
Phiaris umbrosana;258093;8;9;1
Philedone gerningana;197838;20;24;1
Philedonides lunana;286311;21;24;11
Philedonides rhombicana;518753;1;2;1
Phtheochroa alpinana;854067;1;1;1
Phtheochroa annae;985612;2;2;1
Phtheochroa apenninana;854068;2;2;1
Phtheochroa cantabriana;854069;6;6;1
Phtheochroa carpatiana;989372;2;3;1
Phtheochroa cypriana;739687;1;2;1
Phtheochroa decipiens;1157525;4;5;1
Phtheochroa duponchelana;212394;7;8;1
Phtheochroa durbonana;1138339;1;1;1
Phtheochroa frigidana;275503;1;3;1
Phtheochroa fulvicinctana;800946;0;1;0
Phtheochroa inopiana;197941;29;34;2
Phtheochroa ocralana;1142098;2;2;1
Phtheochroa procerana;732603;2;3;1
Phtheochroa pulvillana;379394;5;7;1
Phtheochroa purana;800943;2;2;1
Phtheochroa reisseri;379395;8;9;1
Phtheochroa rugosana;198027;8;9;1
Phtheochroa schawerdae;854070;4;4;1
Phtheochroa schreibersiana;224897;8;10;2
Phtheochroa simoniana;981268;0;2;0
Phtheochroa sodaliana;224898;15;19;2
Phtheochroa syrtana;888703;1;2;1
Phtheochroa unionana;732602;4;6;1
Phtheochroa vulneratana;179090;14;15;2
Piniphila bifasciana;179132;61;68;2
Piniphila silphana;892037;3;3;1
Platynota rostrana;54471;33;36;3
Platynota stultana;56121;67;71;2
Pontoturania posterana;979323;33;38;1
Pristerognatha fuligana;72075;50;53;2
Pristerognatha penthinana;299009;9;13;1
Prochlidonia amiantana;324117;2;3;1
Propiromorpha rhodophana;775261;4;6;1
Pseudargyrotoza conwagana;197890;60;66;2
Pseudeulia asinana;379417;4;4;1
Pseudococcyx mughiana;266475;15;16;1
Blastesthia mughiana;255569;4;4;1
Pseudococcyx posticana;369826;21;27;1
Blastesthia posticana;255573;1;2;1
Pseudococcyx tessulatana;677317;14;17;1
Pseudococcyx turionella;279588;30;33;1
Blastesthia turionella;224922;1;2;1
Pseudohermenias abietana;179076;24;37;1
Pseudophiaris sappadana;363388;2;2;1
Pseudosciaphila branderiana;224866;24;28;1
Ptycholoma lecheana;198010;51;62;2
Ptycholomoides aeriferana;224905;29;36;1
Retinia perangustana;722381;9;9;1
Retinia resinella;224923;17;22;1
Rhopobota myrtillana;255597;20;25;1
Rhopobota naevana;56263;807;819;1
Rhopobota stagnana;205704;27;34;1
Rhopobota ustomaculana;179164;29;31;1
Rhyacionia buoliana;198040;51;66;2
Rhyacionia bushnelli;287847;2;7;1
Rhyacionia duplana;255572;20;31;1
Rhyacionia hafneri;468564;5;7;1
Rhyacionia logaea;500069;9;12;1
Rhyacionia maritimana;362413;2;2;1
Rhyacionia martinana;285535;2;5;1
Rhyacionia pinicolana;198130;44;61;2
Rhyacionia pinivorana;197965;69;75;1
Rolandylis maiana;722577;14;16;1
Rudisociaria expeditana;760875;1;2;1
Selania capparidana;1149747;2;3;1
Selania leplastriana;362420;4;4;2
Selania resedana;258892;5;6;1
Selenodes karelica;286148;11;13;1
Sparganothis pilleriana;205725;22;27;1
Sparganothis praecana;179118;7;11;1
Sparganothis rubicundana;270735;26;29;2
Spatalistis bifasciana;205671;20;22;1
Sphaleroptera adamelloi;377835;2;3;1
Sphaleroptera alpicolana;377833;10;10;2
Sphaleroptera alpicolana buseri;518762;3;3;1
Sphaleroptera dentana;377834;2;2;1
Sphaleroptera occidentana;275530;10;12;1
Sphaleroptera orientana;275524;15;15;2
Spilonota laricana;56266;87;99;2
Spilonota ocellana;47820;165;180;5
Stictea mygindiana;255595;21;26;1
Strophedra nitidana;255607;12;16;1
Strophedra weirana;183423;29;35;2
Syndemis musculana;86661;122;125;1
Syricoris doubledayana;379423;3;3;1
Syricoris lacunana;197897;6;11;2
Syricoris rivulana;379424;4;4;1
Tetramoera langmaidi;854173;1;1;1
Thaumatotibia leucotreta;247505;243;254;1
Thiodia citrana;224873;22;28;1
Thiodia torridana;471653;3;3;1
Thiodia trochilana;258884;16;18;1
Thiodiodes seeboldi;981295;0;4;0
Thyraylia nana;722579;69;77;3
Tia enervana;545645;0;12;0
Tortricodes alternella;205632;218;233;1
Tortrix viridana;27048;577;587;1
Tosirips magyarus;379389;4;5;1
Xerocnephasia rigana;254990;14;15;1
Zeiraphera griseana;224915;65;73;1
Zeiraphera diniana;170843;23;25;1
Zeiraphera isertana;179155;152;162;1
Zeiraphera ratzeburgiana;197899;25;28;1
Zeiraphera rufimitrana;344505;11;14;1
Zelotherses paleana;776672;18;19;3
Aphelia paleana;179111;32;36;2
Zelotherses unitana;776671;16;17;2
Aphelia unitana;224906;26;31;1
Philodinavus paradoxus;682781;1;1;1
Abrolophus rubipes;174101;0;1;0
Balaustium murorum;235194;363;363;2
Charletonia cardinalis;174097;0;1;0
Erythraeus phalangioides;174086;0;1;0
Leptus ignotus;174077;0;1;0
Anommatus duodecimstriatus;772124;0;7;0
Anommatus reitteri;729633;7;8;1
Bothrideres bipunctatus;534223;1;6;0
Bothrideres contractus;772118;2;2;0
Ogmoderes angusticollis;766304;1;5;0
Oxylaemus cylindricus;318431;3;8;1
Oxylaemus variolosus;766305;0;2;0
Teredus cylindricus;165881;5;11;2
Abronia deppii;276548;1;3;0
Anguis fragilis;173408;42;44;1
Pseudopus apodus;1129911;25;31;0
Abrostola agnorista;297113;3;3;1
Abrostola asclepiadis;196761;48;53;1
Abrostola tripartita;196760;80;87;3
Abrostola triplasia;196762;59;63;1
Acontia lucida;178022;53;57;1
Acontia luctuosa;297125;2;2;1
Acontia titania;546030;2;4;1
Acontia trabealis;261718;34;37;1
Emmelia trabealis;196764;22;27;2
Acontia viridisquama;1059436;1;5;1
Acosmetia caliginosa;722382;7;9;1
Acronicta aceris;196737;57;59;1
Acronicta alni;196735;59;60;2
Acronicta auricoma;59787;57;60;2
Acronicta cinerea;286407;10;11;1
Acronicta cuspis;205569;12;16;1
Acronicta euphorbiae;205568;49;57;2
Acronicta leporina;22823;43;44;1
Acronicta megacephala;196738;64;67;6
Acronicta menyanthidis;261717;29;29;1
Acronicta orientalis;792238;1;2;1
Acronicta psi;86426;154;160;3
Acronicta rumicis;196739;123;130;4
Acronicta strigosa;204443;42;50;3
Acronicta tridens;196736;35;37;4
Acronicta vulpina;17104;31;32;3
Actebia fennica;86167;31;32;1
Actebia fugax;524802;1;4;1
Actebia multifida;760470;6;8;1
Actebia photophila;1059432;0;2;0
Actebia praecox;197767;11;13;1
Actebia squalida;370727;15;17;1
Actinotia polyodon;86407;35;42;2
Actinotia radiosa;266511;9;10;1
Aedia funesta;154927;20;21;1
Aedia leucomelas;60100;70;72;5
Aegle kaekeritziana;196782;2;6;1
Aegle semicana;282279;1;5;0
Aegle vespertinalis;467632;2;3;1
Aegle vespertalis;297108;3;3;1
Agrochola blidaensis;297072;10;11;1
Agrochola deleta;296487;5;5;1
Agrochola gratiosa;296489;4;4;1
Agrochola haematidea;354587;9;10;1
Agrochola helvola;205598;46;53;1
Agrochola humilis;296483;12;12;1
Agrochola laevis;196813;23;27;1
Agrochola litura;196812;45;45;1
Agrochola lota;157365;55;57;1
Agrochola lunosa;513705;20;20;1
Omphaloscelis lunosa;197677;13;13;1
Agrochola lychnidis;197775;74;79;2
Agrochola macilenta;197770;54;62;1
Agrochola mansueta;1079754;5;9;2
Agrochola meridionalis;378698;6;8;1
Agrochola nitida;196811;24;27;1
Agrochola orejoni;378699;3;3;2
Agrochola osthelderi;296485;3;3;1
Agrochola pistacinoides;354588;13;20;1
Agrochola rupicapra;296484;2;7;1
Agrochola ruticilla;770601;4;4;1
Spudaea ruticilla;297074;7;8;1
Xanthia ruticilla;377795;24;25;1
Agrochola thurneri;296486;1;3;1
Agrotis aistleitneri;348087;1;1;1
Agrotis alexandriensis;1121610;2;2;1
Agrotis atrux;348039;4;4;1
Agrotis bigramma;258166;46;51;4
Agrotis catalaunensis;346933;33;36;4
Agrotis charoae;907831;6;11;2
Agrotis chretieni;387876;9;12;1
Agrotis cinerea;196868;43;45;1
Agrotis clavis;197701;61;63;2
Agrotis desertorum;1079755;1;1;1
Agrotis endogaea;377737;1;3;1
Agrotis exclamationis;196866;96;100;1
Agrotis fatidica;88489;23;23;1
Agrotis fatidica luehri;887112;1;1;1
Agrotis frater;480653;4;4;1
Agrotis garretasorum;907832;3;5;1
Agrotis graslini;387878;6;7;1
Agrotis haifae;391163;1;2;1
Agrotis ipsilon;17088;368;381;2
Agrotis lasserrei;467633;5;7;1
Agrotis lata;278728;13;15;2
Agrotis mayrorum;854071;5;5;1
Agrotis mazeli;854072;3;3;1
Agrotis obesa;278727;3;7;1
Agrotis pierreti;510773;2;2;1
Agrotis proverai;648532;5;6;1
Agrotis puta;197697;105;114;3
Agrotis ripae;213328;21;30;1
Agrotis ruta;91543;249;249;2
Agrotis sabine;280504;1;1;1
Agrotis sabulosa;907834;10;10;1
Agrotis sardzeana;377740;5;6;0
Agrotis schawerdai;391125;3;4;2
Agrotis segetum;196867;193;223;4
Agrotis simplonia;258167;23;27;1
Agrotis spinifera;288135;3;6;2
Agrotis biconica;180391;29;30;2
Agrotis trifurca;907835;1;4;1
Agrotis trux;288136;68;71;5
Agrotis turatii;387877;3;5;1
Agrotis vestigialis;197765;33;35;3
Agrotis yelai;907836;7;9;1
Allophyes alfaroi;378707;5;5;1
Allophyes corsica;387841;16;20;2
Allophyes oxyacanthae;196823;89;93;4
Alvaradoia disjecta;451316;4;4;1
Alvaradoia numerica;387861;1;2;1
Amephana anarrhini;377785;5;6;1
Amephana aurita;377786;7;9;1
Amephana dalmatica;296440;3;6;1
Ammoconia caecimacula;196830;31;35;1
Ammoconia senex;296495;16;16;5
Ammopolia witzenmanni;278711;9;10;2
Amphipoea asiatica;760599;4;4;1
Amphipoea crinanensis;213334;41;45;3
Amphipoea fucosa;86371;80;89;2
Amphipoea lucens;197772;44;54;2
Amphipoea oculea;196834;42;46;1
Amphipyra berbera;196773;66;68;1
Amphipyra cinnamomea;396644;5;5;1
Amphipyra effusa;524805;10;11;1
Pyrois effusa;297089;1;1;1
Amphipyra livida;196774;23;24;1
Amphipyra micans;546036;12;12;1
Amphipyra perflua;204446;28;31;1
Amphipyra pyramidea;22836;178;184;4
Amphipyra stix;1079756;1;2;1
Amphipyra tetra;213332;14;15;5
Amphipyra tragopoginis;20919;90;91;1
Anaplectoides prasina;10230;228;238;1
Anarta colletti;665553;4;5;1
Anarta dianthi;493023;9;10;1
Anarta farnhami;142492;50;51;1
Anarta gredosi;981277;1;5;0
Anarta imperspicua;469061;1;1;1
Anarta insolita;728418;2;3;1
Anarta melanopa;179117;22;23;1
Anarta myrtilli;22826;32;35;1
Anarta odontites;205865;34;38;2
Hadula pugnax;378693;2;3;1
Anarta sodae;524804;5;5;1
Hadula sodae;385918;2;5;1
Anarta stigmosa;524803;9;9;1
Anarta trifolii;22825;230;242;4
Hadula trifolii;286123;0;1;0
Anorthoa munda;205864;54;56;1
Anthracia ephialtes;467635;3;4;1
Anthracia eriopoda;511873;8;8;1
Antitype chi;197760;41;43;2
Antitype jonis;296494;1;1;1
Antitype suda;387831;3;3;1
Apamea alpigena;378700;2;3;1
Apamea anceps;51041;45;49;4
Apamea aquila;204452;15;16;3
Apamea arabs;378701;7;7;1
Apamea crenata;51033;87;95;2
Apamea epomidion;197776;41;51;2
Apamea exulis;730191;12;12;1
Apamea exulis ingloria;55131;3;3;1
Apamea assimilis;55121;6;6;1
Apamea ferrago;1079757;1;6;1
Apamea furva;51036;42;44;1
Apamea illyria;204453;32;38;1
Apamea kuusamoensis;776669;20;21;1
Apamea lateritia;51034;65;69;3
Apamea lateritia obfuscate;517373;5;5;1
Apamea leucodon;51040;7;7;1
Apamea lithoxylaea;51031;48;50;1
Apamea maillardi;22817;45;50;3
Apamea michielli;55119;1;1;1
Apamea monoglypha;51030;125;128;3
Apamea oblonga;51039;10;12;1
Apamea platinea;213341;23;26;1
Apamea remissa;11556;67;74;2
Apamea rubrirena;51038;30;31;1
Apamea scolopacina;51042;58;61;1
Apamea sicula;196833;1;2;1
Apamea sordens;17058;240;248;1
Apamea sublustris;86425;40;42;1
Apamea syriaca;510762;21;23;2
Apamea unanimis;17040;62;66;2
Apamea zeta;11553;167;200;4
Apamea zeta assimilis;86381;7;8;1
Apaustis rupicola;760468;2;4;1
Aporophyla australis;213325;15;17;1
Aporophyla canescens;296501;18;20;1
Aporophyla chioleuca;981224;3;6;1
Aporophyla lueneburgensis;197689;166;201;1
Aporophyla lutulenta;202507;67;92;2
Aporophyla nigra;197683;33;38;1
Apterogenum ypsillon;86416;40;43;2
Parastichtis ypsillon;196801;2;2;1
Archanara dissoluta;196835;22;25;1
Archanara neurica;204428;29;30;1
Arenostola phragmitidis;183499;25;26;1
Argyrospila succinea;1079758;2;2;1
Armada panaceorum;985922;1;4;1
Asteroscopus sphinx;197736;40;41;2
Asteroscopus syriaca;749237;4;4;1
Atethmia algirica;971172;2;5;1
Atethmia ambusta;224384;9;10;2
Atethmia centrago;197681;34;35;1
Athetis furvula;660885;13;13;1
Athetis gluteosa;196794;42;45;2
Athetis pallustris;261707;26;27;1
Atypha pulmonaris;196793;16;20;1
Auchmis detersa;205553;24;25;1
Autographa aemula;266424;20;22;1
Autographa bractea;205562;27;31;1
Autographa buraetica;157276;55;58;1
Autographa excelsa;270710;8;9;1
Autographa gamma;22840;440;449;2
Autographa jota;196759;40;49;1
Autographa macrogamma;286279;6;6;1
Autographa mandarina;270724;8;9;1
Autographa pulchrina;86459;161;169;3
Axylia putris;86424;118;119;3
Blepharita amica;286241;7;9;1
Brachionycha nubeculosa;196775;22;27;1
Brachygalea albolineata;591690;2;5;1
Brachylomia uralensis;1079759;1;2;1
Brachylomia viminalis;22824;60;69;1
Brithys crini;213347;45;48;2
Bryonycta opulenta;348043;3;4;1
Bryonycta pineti;378684;5;6;1
Bryophila domestica;370708;40;41;1
Bryophila ereptricula;371551;28;28;2
Cryphia ereptricula;318881;0;1;0
Bryophila felina;892706;19;19;3
Bryophila gea;454117;3;6;1
Bryophila maeonis;546033;4;6;3
Bryophila microglossa;467638;2;3;1
Bryophila microphysa;348044;2;2;1
Bryophila orthogramma;370763;23;23;3
Bryophila perloides;1154885;2;3;1
Bryophila petrea;467639;7;7;2
Bryophila petricolor;387837;3;4;1
Bryophila raptricula;370709;53;56;5
Bryophila ravula;387838;18;21;3
Bryophila rectilinea;546034;2;2;1
Bryophila tephrocharis;546035;1;2;1
Bryophila vandalusiae;467640;5;6;2
Nyctobrya amasina;469062;5;5;2
Cryphia muralis;197935;2;3;2
Nyctobrya muralis;314273;32;33;4
Nyctobrya segunai;1149663;4;4;1
Calamia tridens;204455;22;22;1
Calliergis ramosa;516268;17;17;1
Callopistria juventina;196799;43;44;2
Callopistria latreillei;343576;45;47;1
Methorasa latreillei;297093;4;5;1
Callopistria maillardi;50493;46;57;6
Calocucullia celsiae;196772;1;3;1
Calophasia almoravida;387846;7;8;1
Calophasia barthae;296441;1;2;1
Calophasia hamifera;467641;5;5;1
Calophasia lunula;19299;73;78;2
Calophasia opalina;324172;3;6;1
Calophasia platyptera;262883;19;20;1
Caradrina abruzzensis;546039;1;2;1
Caradrina agrotina;1079760;1;2;1
Caradrina albina;347233;17;18;3
Caradrina armeniaca;467642;6;6;3
Caradrina aspersa;297098;35;36;3
Caradrina atriluna;773596;13;13;1
Caradrina clavipalpis;86408;105;112;3
Caradrina distigma;971165;7;8;1
Caradrina draudti;749239;1;1;1
Caradrina draudti cretica;454083;1;1;1
Caradrina expansa;511863;2;2;1
Caradrina flava;448762;8;8;1
Caradrina flavirena;448758;117;118;3
Caradrina fuscicornis;387869;6;9;1
Caradrina germainii;378682;6;6;1
Caradrina gilva;204441;22;23;1
Caradrina ibeasi;448761;2;6;1
Caradrina ingrata;396649;7;9;1
Caradrina kadenii;288245;31;33;1
Platyperigea kadenii;196790;2;2;1
Caradrina levantina;454115;20;20;1
Caradrina montana;178105;183;185;3
Caradrina morpheus;16282;122;128;1
Caradrina noctivaga;387870;2;6;1
Caradrina proxima;387868;9;10;1
Caradrina rebeli;991080;9;9;2
Caradrina selini;261706;52;52;2
Caradrina suscianja;1079761;0;1;0
Caradrina terrea;387867;11;11;2
Caradrina vicina;606558;3;9;2
Caradrina wullschlegeli;971159;5;8;1
Cardepia affinis;659103;4;5;1
Cardepia sociabilis;377774;8;10;2
Celaena haworthii;197771;15;18;1
Ceramica pisi;197778;49;52;1
Cerapteryx graminis;86370;121;125;1
Cerastis faceta;288143;11;12;1
Cerastis leucographa;196863;29;32;1
Cerastis rubricosa;183387;56;59;1
Charanyca trigrammica;86405;53;55;1
Chersotis alpestris;377753;14;14;3
Chersotis anachoreta;493022;5;5;1
Chersotis anatolica;377750;11;12;1
Chersotis andereggii;347253;7;9;1
Chersotis capnistis;1079762;0;1;0
Chersotis cuprea;179172;33;34;1
Chersotis cyrnea;377751;1;1;1
Chersotis deplanata;758496;1;2;1
Chersotis elegans;324173;6;9;2
Chersotis fimbriola;377755;12;13;1
Chersotis laeta;1073577;7;8;3
Chersotis laeta macini;1073580;0;1;0
Chersotis larixia;266435;3;5;1
Chersotis luperinoides;490310;2;3;1
Chersotis margaritacea;205593;30;31;3
Chersotis multangula;205592;35;39;2
Chersotis ocellina;261694;16;19;1
Chersotis oreina;377752;11;11;1
Chersotis rectangula;288141;15;22;1
Chersotis stridula;592662;9;9;2
Chersotis transiens;754536;6;6;2
Chilodes maritima;86418;26;28;2
Chilodes maritimus;286468;1;2;1
Chloantha hyperici;196798;38;38;1
Chrysodeixis acuta;77010;111;116;1
Chrysodeixis chalcites;278701;247;256;1
Chrysodeixis eriosoma;207357;142;156;1
Xanthia austauti;759392;5;6;1
Cirrhia gilvago;261715;8;10;2
Xanthia gilvago;197780;11;11;2
Cirrhia icteritia;179174;33;35;1
Xanthia icteritia;196809;36;43;1
Cirrhia ocellaris;261716;10;15;2
Xanthia ocellaris;347241;19;21;1
Clemathada calberlai;544755;2;4;1
Cleoceris scoriacea;377788;10;11;2
Cleonymia baetica;378676;12;14;1
Cleonymia chabordis;659111;5;6;1
Cleonymia diffluens;454119;7;8;2
Cleonymia korbi;510771;2;4;1
Cleonymia pectinicornis;1121607;2;4;1
Cleonymia yvanii;378675;8;10;2
Coenobia rufa;197828;18;22;2
Coenophila subrosea;266520;58;64;1
Colocasia coryli;196869;73;77;3
Condica capensis;206514;129;133;1
Condica viscosa;467643;19;21;1
Conisania arida;468016;8;8;1
Conisania leineri;517531;7;7;2
Conisania poelli;658889;9;9;2
Conistra alicia;378687;29;39;2
Conistra daubei;312015;7;10;1
Conistra erythrocephala;196820;93;105;3
Conistra gallica;378708;9;11;2
Conistra haleae;1121611;2;2;1
Conistra iana;1156335;10;10;1
Conistra intricata;354704;21;28;1
Conistra ligula;196817;91;106;3
Conistra ragusae;470431;28;34;3
Conistra rubiginea;196819;60;68;2
Conistra rubiginosa;196818;36;43;2
Conistra staudingeri;354585;20;24;2
